PRECINCTID,COUNTYFIPS,MCDFIPS,WARD,PRECINCT,DISTRICTNO,intersection
WP-077-42180-00004,077,42180,00,004,19,1.0
WP-163-22000-02391,163,22000,02,391,8,1.0
WP-163-22000-02403,163,22000,02,403,8,1.0
WP-163-22000-02212,163,22000,02,212,8,1.0
WP-077-42180-00001,077,42180,00,001,19,1.0
WP-163-22000-02219,163,22000,02,219,1,1.0
WP-077-42180-00007,077,42180,00,007,19,1.0
WP-077-42180-00002,077,42180,00,002,19,1.0
WP-163-22000-03175,163,22000,03,175,3,1.0
WP-163-22000-03179,163,22000,03,179,3,1.0
WP-163-22000-03186,163,22000,03,186,3,1.0
WP-163-22000-03187,163,22000,03,187,3,1.0
WP-163-22000-03185,163,22000,03,185,3,1.0
WP-163-22000-03184,163,22000,03,184,3,1.0
WP-163-22000-03188,163,22000,03,188,3,1.0
WP-163-22000-03189,163,22000,03,189,3,1.0
WP-163-22000-03194,163,22000,03,194,3,1.0
WP-163-22000-03190,163,22000,03,190,3,0.1748231385258195
WP-163-22000-03190,163,22000,03,190,10,0.8251768614741848
WP-163-22000-03177,163,22000,03,177,3,0.1614924838988774
WP-163-22000-03177,163,22000,03,177,10,0.8385075161011698
WP-163-22000-03061,163,22000,03,061,10,1.0
WP-163-22000-03193,163,22000,03,193,10,1.0
WP-163-22000-03062,163,22000,03,062,10,1.0
WP-163-22000-03086,163,22000,03,086,10,1.0
WP-163-22000-03088,163,22000,03,088,10,1.0
WP-163-22000-03072,163,22000,03,072,10,1.0
WP-163-22000-03070,163,22000,03,070,10,1.0
WP-163-22000-03074,163,22000,03,074,10,1.0
WP-163-22000-03078,163,22000,03,078,10,1.0
WP-163-22000-03082,163,22000,03,082,11,1.0
WP-163-22000-03083,163,22000,03,083,11,1.0
WP-163-22000-03085,163,22000,03,085,11,1.0
WP-163-22000-03077,163,22000,03,077,10,1.0
WP-163-22000-03075,163,22000,03,075,10,1.0
WP-163-22000-03196,163,22000,03,196,3,0.2454960942706324
WP-163-22000-03196,163,22000,03,196,10,0.7545039057293345
WP-163-22000-03094,163,22000,03,094,3,1.0
WP-163-22000-04111,163,22000,04,111,3,1.0
WP-163-22000-04029,163,22000,04,029,10,1.0
WP-163-22000-04026,163,22000,04,026,10,1.0
WP-163-22000-04010,163,22000,04,010,10,1.0
WP-163-22000-04106,163,22000,04,106,10,1.0
WP-163-22000-04104,163,22000,04,104,10,1.0
WP-163-22000-04105,163,22000,04,105,10,1.0
WP-163-22000-04046,163,22000,04,046,10,1.0
WP-163-22000-04039,163,22000,04,039,10,1.0
WP-163-22000-04043,163,22000,04,043,10,1.0
WP-163-22000-04041,163,22000,04,041,10,1.0
WP-163-22000-04020,163,22000,04,020,10,1.0
WP-163-22000-04031,163,22000,04,031,10,1.0
WP-163-22000-04011,163,22000,04,011,10,1.0
WP-163-22000-04022,163,22000,04,022,10,1.0
WP-163-22000-04017,163,22000,04,017,10,1.0
WP-163-22000-04014,163,22000,04,014,10,1.0
WP-163-22000-04015,163,22000,04,015,10,1.0
WP-163-22000-04025,163,22000,04,025,10,1.0
WP-163-22000-05117,163,22000,05,117,3,1.0
WP-163-22000-05119,163,22000,05,119,3,1.0
WP-163-22000-05131,163,22000,05,131,3,1.0
WP-163-22000-05134,163,22000,05,134,3,1.0
WP-163-22000-05127,163,22000,05,127,3,1.0
WP-163-22000-05126,163,22000,05,126,3,1.0
WP-163-22000-05125,163,22000,05,125,3,1.0
WP-163-22000-05140,163,22000,05,140,3,1.0
WP-163-22000-05142,163,22000,05,142,3,1.0
WP-163-22000-02208,163,22000,02,208,8,1.0
WP-163-22000-02237,163,22000,02,237,8,1.0
WP-163-22000-02259,163,22000,02,259,8,1.0
WP-163-22000-02239,163,22000,02,239,8,1.0
WP-163-22000-02240,163,22000,02,240,8,1.0
WP-163-22000-02245,163,22000,02,245,8,1.0
WP-163-22000-02247,163,22000,02,247,8,1.0
WP-163-22000-02246,163,22000,02,246,8,1.0
WP-163-22000-02232,163,22000,02,232,8,1.0
WP-163-22000-02314,163,22000,02,314,6,1.0
WP-163-22000-02380,163,22000,02,380,8,1.0
WP-163-22000-02210,163,22000,02,210,8,1.0
WP-163-22000-02211,163,22000,02,211,8,1.0
WP-077-42180-00010,077,42180,00,010,19,1.0
WP-163-22000-03176,163,22000,03,176,3,1.0
WP-163-22000-03192,163,22000,03,192,3,1.0
WP-163-22000-03180,163,22000,03,180,3,0.5074655294424286
WP-163-22000-03180,163,22000,03,180,10,0.4925344705574868
WP-163-22000-03065,163,22000,03,065,10,1.0
WP-163-22000-03066,163,22000,03,066,10,1.0
WP-163-22000-03073,163,22000,03,073,10,1.0
WP-163-22000-03079,163,22000,03,079,10,0.3584468182960239
WP-163-22000-03079,163,22000,03,079,11,0.6415531817039603
WP-163-22000-03080,163,22000,03,080,11,1.0
WP-163-22000-03081,163,22000,03,081,11,1.0
WP-163-22000-03084,163,22000,03,084,11,1.0
WP-163-22000-03067,163,22000,03,067,10,1.0
WP-163-22000-03068,163,22000,03,068,10,1.0
WP-163-22000-03064,163,22000,03,064,10,1.0
WP-163-22000-03089,163,22000,03,089,3,1.0
WP-163-22000-03092,163,22000,03,092,3,1.0
WP-163-22000-03095,163,22000,03,095,3,1.0
WP-163-22000-03101,163,22000,03,101,3,1.0
WP-163-22000-03102,163,22000,03,102,3,1.0
WP-163-22000-03108,163,22000,03,108,3,1.0
WP-163-22000-03100,163,22000,03,100,3,1.0
WP-163-22000-03097,163,22000,03,097,3,1.0
WP-163-22000-04114,163,22000,04,114,3,1.0
WP-163-22000-04112,163,22000,04,112,3,1.0
WP-163-22000-04004,163,22000,04,004,3,1.0
WP-163-22000-04005,163,22000,04,005,3,1.0
WP-163-22000-04030,163,22000,04,030,10,1.0
WP-163-22000-04028,163,22000,04,028,10,1.0
WP-163-22000-04027,163,22000,04,027,10,1.0
WP-163-22000-04110,163,22000,04,110,3,1.0
WP-163-22000-04057,163,22000,04,057,10,1.0
WP-163-22000-04054,163,22000,04,054,10,1.0
WP-163-22000-04047,163,22000,04,047,10,1.0
WP-163-22000-04076,163,22000,04,076,10,1.0
WP-163-22000-04035,163,22000,04,035,10,1.0
WP-163-22000-04045,163,22000,04,045,10,1.0
WP-163-22000-04060,163,22000,04,060,10,1.0
WP-163-22000-04058,163,22000,04,058,10,1.0
WP-163-22000-04051,163,22000,04,051,10,1.0
WP-163-22000-04018,163,22000,04,018,10,1.0
WP-163-22000-04021,163,22000,04,021,10,1.0
WP-163-22000-04019,163,22000,04,019,10,1.0
WP-163-22000-04033,163,22000,04,033,10,1.0
WP-163-22000-04012,163,22000,04,012,10,1.0
WP-163-22000-04013,163,22000,04,013,10,1.0
WP-163-22000-05135,163,22000,05,135,3,1.0
WP-163-22000-05115,163,22000,05,115,3,1.0
WP-163-22000-05116,163,22000,05,116,3,1.0
WP-163-22000-05099,163,22000,05,099,3,1.0
WP-163-22000-05122,163,22000,05,122,3,1.0
WP-163-22000-05133,163,22000,05,133,3,1.0
WP-163-22000-05123,163,22000,05,123,3,1.0
WP-163-22000-05124,163,22000,05,124,3,1.0
WP-163-22000-05138,163,22000,05,138,3,1.0
WP-163-22000-05136,163,22000,05,136,3,1.0
WP-163-22000-05139,163,22000,05,139,3,1.0
WP-163-22000-05155,163,22000,05,155,3,1.0
WP-163-22000-05152,163,22000,05,152,3,1.0
WP-163-22000-05170,163,22000,05,170,3,1.0
WP-163-22000-05171,163,22000,05,171,3,1.0
WP-163-22000-05160,163,22000,05,160,3,1.0
WP-163-22000-05163,163,22000,05,163,1,1.0
WP-163-22000-05162,163,22000,05,162,1,1.0
WP-163-22000-05439,163,22000,05,439,1,1.0
WP-163-22000-05434,163,22000,05,434,1,1.0
WP-163-22000-05433,163,22000,05,433,1,1.0
WP-163-22000-05449,163,22000,05,449,1,1.0
WP-163-22000-05452,163,22000,05,452,1,1.0
WP-163-22000-06146,163,22000,06,146,3,1.0
WP-163-22000-06464,163,22000,06,464,3,1.0
WP-163-22000-06466,163,22000,06,466,1,1.0
WP-163-22000-06144,163,22000,06,144,1,0.9361850187031298
WP-163-22000-06144,163,22000,06,144,3,0.06381498129677814
WP-163-22000-06463,163,22000,06,463,1,1.0
WP-163-22000-06475,163,22000,06,475,1,1.0
WP-163-22000-06468,163,22000,06,468,1,1.0
WP-163-22000-06453,163,22000,06,453,1,1.0
WP-163-22000-06460,163,22000,06,460,1,1.0
WP-163-22000-06479,163,22000,06,479,1,1.0
WP-163-22000-06471,163,22000,06,471,1,1.0
WP-163-22000-06472,163,22000,06,472,1,1.0
WP-163-22000-06489,163,22000,06,489,1,1.0
WP-163-22000-06487,163,22000,06,487,1,1.0
WP-163-22000-06484,163,22000,06,484,1,1.0
WP-163-22000-06483,163,22000,06,483,1,1.0
WP-163-22000-06482,163,22000,06,482,1,1.0
WP-163-22000-06481,163,22000,06,481,2,1.0
WP-163-22000-06423,163,22000,06,423,2,1.0
WP-163-22000-06422,163,22000,06,422,2,1.0
WP-163-22000-07412,163,22000,07,412,1,1.0
WP-163-22000-07411,163,22000,07,411,1,1.0
WP-163-22000-07410,163,22000,07,410,1,0.24546673209776174
WP-163-22000-07410,163,22000,07,410,2,0.7545332679021519
WP-163-22000-07408,163,22000,07,408,1,0.1218912351520787
WP-163-22000-07408,163,22000,07,408,2,0.8781087648479318
WP-163-22000-07373,163,22000,07,373,2,1.0
WP-163-22000-07337,163,22000,07,337,2,1.0
WP-163-22000-07338,163,22000,07,338,2,1.0
WP-163-22000-07333,163,22000,07,333,2,1.0
WP-163-22000-07344,163,22000,07,344,2,1.0
WP-163-22000-07347,163,22000,07,347,2,1.0
WP-163-22000-07331,163,22000,07,331,2,1.0
WP-163-22000-07407,163,22000,07,407,1,0.2864587128291736
WP-163-22000-07407,163,22000,07,407,2,0.7135412871708199
WP-163-22000-07431,163,22000,07,431,1,1.0
WP-163-22000-07428,163,22000,07,428,1,1.0
WP-163-22000-07427,163,22000,07,427,1,1.0
WP-161-64560-00007,161,64560,00,007,15,1.0
WP-163-22000-07399,163,22000,07,399,1,1.0
WP-163-22000-07400,163,22000,07,400,1,1.0
WP-163-22000-07395,163,22000,07,395,1,1.0
WP-163-22000-07397,163,22000,07,397,1,1.0
WP-161-64560-00010,161,64560,00,010,15,1.0
WP-163-22000-07393,163,22000,07,393,1,0.09353912421966495
WP-163-22000-07393,163,22000,07,393,8,0.9063769243201313
WP-161-64560-00001,161,64560,00,001,15,1.0
WP-163-22000-06488,163,22000,06,488,1,1.0
WP-163-22000-02229,163,22000,02,229,7,1.0
WP-163-22000-01378,163,22000,01,378,6,1.0
WP-163-22000-01379,163,22000,01,379,6,1.0
WP-163-35540-00004,163,35540,00,004,12,1.0
WP-163-13120-00040,163,13120,00,040,5,1.0
WP-163-13120-00036,163,13120,00,036,5,1.0
WP-163-13120-00027,163,13120,00,027,5,1.0
WP-163-13120-00026,163,13120,00,026,5,1.0
WP-163-22000-05169,163,22000,05,169,3,1.0
WP-163-22000-05159,163,22000,05,159,3,1.0
WP-163-22000-05167,163,22000,05,167,3,1.0
WP-163-22000-05166,163,22000,05,166,3,1.0
WP-163-22000-05168,163,22000,05,168,3,1.0
WP-163-22000-05161,163,22000,05,161,3,1.0
WP-163-22000-05158,163,22000,05,158,1,1.0
WP-163-22000-05220,163,22000,05,220,1,1.0
WP-163-22000-05438,163,22000,05,438,1,1.0
WP-163-22000-05436,163,22000,05,436,1,1.0
WP-163-22000-05437,163,22000,05,437,1,1.0
WP-163-22000-05446,163,22000,05,446,1,1.0
WP-163-22000-05442,163,22000,05,442,1,1.0
WP-163-22000-05448,163,22000,05,448,1,1.0
WP-163-22000-05447,163,22000,05,447,1,1.0
WP-163-22000-05454,163,22000,05,454,1,1.0
WP-163-22000-05455,163,22000,05,455,1,1.0
WP-163-22000-05456,163,22000,05,456,1,1.0
WP-163-22000-06145,163,22000,06,145,3,1.0
WP-163-22000-06148,163,22000,06,148,1,1.0
WP-163-22000-06150,163,22000,06,150,3,1.0
WP-163-22000-06467,163,22000,06,467,1,1.0
WP-163-22000-06154,163,22000,06,154,1,1.0
WP-163-22000-06462,163,22000,06,462,1,1.0
WP-163-22000-06461,163,22000,06,461,1,1.0
WP-163-22000-06476,163,22000,06,476,1,1.0
WP-163-22000-06450,163,22000,06,450,1,1.0
WP-163-22000-06478,163,22000,06,478,1,1.0
WP-163-22000-06477,163,22000,06,477,1,1.0
WP-163-22000-06473,163,22000,06,473,1,1.0
WP-163-22000-06486,163,22000,06,486,1,1.0
WP-163-22000-06470,163,22000,06,470,1,1.0
WP-163-22000-06480,163,22000,06,480,2,1.0
WP-163-22000-06421,163,22000,06,421,1,1.0
WP-163-22000-06416,163,22000,06,416,1,1.0
WP-163-22000-07409,163,22000,07,409,1,1.0
WP-163-22000-07414,163,22000,07,414,1,1.0
WP-163-22000-07375,163,22000,07,375,2,1.0
WP-163-22000-07377,163,22000,07,377,2,1.0
WP-163-22000-07355,163,22000,07,355,2,1.0
WP-163-22000-07336,163,22000,07,336,2,1.0
WP-163-22000-07330,163,22000,07,330,2,1.0
WP-163-22000-07332,163,22000,07,332,2,1.0
WP-163-22000-07374,163,22000,07,374,2,1.0
WP-163-22000-07343,163,22000,07,343,2,1.0
WP-163-22000-07346,163,22000,07,346,2,1.0
WP-163-22000-07363,163,22000,07,363,2,1.0
WP-149-79760-00002,149,79760,00,002,17,1.0
WP-163-22000-07367,163,22000,07,367,2,1.0
WP-163-22000-07366,163,22000,07,366,2,1.0
WP-163-22000-07364,163,22000,07,364,2,1.0
WP-163-22000-07369,163,22000,07,369,2,1.0
WP-163-22000-07372,163,22000,07,372,2,1.0
WP-163-22000-01357,163,22000,01,357,8,1.0
WP-163-22000-07404,163,22000,07,404,1,1.0
WP-163-22000-07398,163,22000,07,398,1,1.0
WP-163-22000-07396,163,22000,07,396,1,1.0
WP-163-22000-07394,163,22000,07,394,1,1.0
WP-161-64560-00004,161,64560,00,004,15,1.0
WP-163-22000-01262,163,22000,01,262,6,1.0
WP-163-35540-00005,163,35540,00,005,12,1.0
WP-163-35540-00006,163,35540,00,006,12,1.0
WP-163-35540-00002,163,35540,00,002,12,1.0
WP-163-35540-00001,163,35540,00,001,12,1.0
WP-163-13120-00032,163,13120,00,032,5,1.0
WP-163-22000-05164,163,22000,05,164,3,1.0
WP-163-22000-05218,163,22000,05,218,1,1.0
WP-163-22000-05440,163,22000,05,440,1,1.0
WP-163-22000-05435,163,22000,05,435,1,1.0
WP-163-22000-05432,163,22000,05,432,1,1.0
WP-163-22000-05445,163,22000,05,445,1,1.0
WP-163-22000-05444,163,22000,05,444,1,1.0
WP-163-22000-05443,163,22000,05,443,1,1.0
WP-163-22000-05441,163,22000,05,441,1,1.0
WP-163-22000-06157,163,22000,06,157,3,1.0
WP-163-22000-06153,163,22000,06,153,3,1.0
WP-163-22000-06151,163,22000,06,151,3,1.0
WP-163-22000-06149,163,22000,06,149,3,1.0
WP-163-22000-06147,163,22000,06,147,3,1.0
WP-163-22000-06458,163,22000,06,458,1,1.0
WP-163-22000-06465,163,22000,06,465,1,1.0
WP-163-22000-06143,163,22000,06,143,1,1.0
WP-163-22000-06457,163,22000,06,457,1,1.0
WP-163-22000-06469,163,22000,06,469,1,1.0
WP-163-22000-06451,163,22000,06,451,1,1.0
WP-163-22000-06419,163,22000,06,419,1,1.0
WP-163-22000-06418,163,22000,06,418,1,1.0
WP-163-22000-06417,163,22000,06,417,1,1.0
WP-163-22000-06459,163,22000,06,459,1,1.0
WP-163-22000-06474,163,22000,06,474,1,1.0
WP-163-22000-06485,163,22000,06,485,1,1.0
WP-163-22000-06425,163,22000,06,425,2,1.0
WP-163-22000-06424,163,22000,06,424,2,1.0
WP-163-22000-06420,163,22000,06,420,1,1.0
WP-163-22000-07413,163,22000,07,413,2,1.0
WP-163-22000-07415,163,22000,07,415,1,1.0
WP-163-22000-07370,163,22000,07,370,2,1.0
WP-163-22000-07371,163,22000,07,371,2,1.0
WP-163-22000-07376,163,22000,07,376,2,1.0
WP-163-22000-07342,163,22000,07,342,2,1.0
WP-163-22000-07341,163,22000,07,341,2,1.0
WP-163-22000-07340,163,22000,07,340,2,1.0
WP-163-22000-07339,163,22000,07,339,2,1.0
WP-163-22000-07335,163,22000,07,335,2,1.0
WP-163-22000-07334,163,22000,07,334,2,1.0
WP-163-22000-07345,163,22000,07,345,2,1.0
WP-163-22000-07349,163,22000,07,349,2,1.0
WP-163-22000-07348,163,22000,07,348,2,1.0
WP-163-22000-07368,163,22000,07,368,2,1.0
WP-163-22000-07406,163,22000,07,406,1,1.0
WP-163-22000-07356,163,22000,07,356,1,1.0
WP-163-22000-07405,163,22000,07,405,1,1.0
WP-163-22000-07430,163,22000,07,430,1,1.0
WP-163-22000-07429,163,22000,07,429,1,1.0
WP-163-22000-07401,163,22000,07,401,1,1.0
WP-163-22000-07426,163,22000,07,426,1,1.0
WP-161-64560-00006,161,64560,00,006,15,1.0
WP-161-64560-00003,161,64560,00,003,15,1.0
WP-161-64560-00002,161,64560,00,002,15,1.0
WP-163-22000-07402,163,22000,07,402,8,1.0
WP-161-64560-00005,161,64560,00,005,15,1.0
WP-163-22000-07390,163,22000,07,390,8,1.0
WP-163-22000-05165,163,22000,05,165,1,1.0
WP-163-22000-07365,163,22000,07,365,2,1.0
WP-163-35540-00007,163,35540,00,007,12,1.0
WP-163-35540-00003,163,35540,00,003,12,1.0
WP-163-13120-00014,163,13120,00,014,5,1.0
WP-163-13120-00003,163,13120,00,003,5,1.0
WP-079-42280-00001,079,42280,00,001,36,1.0
WP-079-42280-00002,079,42280,00,002,36,1.0
WP-091-66840-00001,091,66840,00,001,16,1.0
WP-091-66840-00002,091,66840,00,002,16,1.0
WP-091-79120-01001,091,79120,01,001,15,1.0
WP-091-79120-01002,091,79120,01,002,15,1.0
WP-091-79120-01003,091,79120,01,003,15,1.0
WP-091-79120-01004,091,79120,01,004,15,0.9738268977569845
WP-091-79120-01004,091,79120,01,004,16,0.02617310224299104
WP-091-88640-00001,091,88640,00,001,16,1.0
WP-091-88640-00002,091,88640,00,002,16,1.0
WP-091-50540-00001,091,50540,00,001,16,1.0
WP-091-50540-00002,091,50540,00,002,16,1.0
WP-091-50540-00003,091,50540,00,003,16,1.0
WP-093-21220-00001,093,21220,00,001,22,1.0
WP-093-21220-00002,093,21220,00,002,22,1.0
WP-093-40900-00001,093,40900,00,001,22,1.0
WP-093-40900-00002,093,40900,00,002,22,1.0
WP-137-31720-01001,137,31720,01,001,36,1.0
WP-137-31720-02001,137,31720,02,001,36,1.0
WP-155-12520-00001,155,12520,00,001,28,1.0
WP-155-12520-00002,155,12520,00,002,28,1.0
WP-155-81880-00001,155,81880,00,001,28,1.0
WP-155-81880-00002,155,81880,00,002,28,1.0
WP-155-82040-00001,155,82040,00,001,28,1.0
WP-155-82040-00002,155,82040,00,002,28,1.0
WP-149-76960-00002,149,76960,00,002,17,1.0
WP-149-76960-00003,149,76960,00,003,17,1.0
WP-149-76960-00004,149,76960,00,004,17,1.0
WP-157-13420-00001,157,13420,00,001,25,1.0
WP-157-13420-00002,157,13420,00,002,25,1.0
WP-157-25300-00001,157,25300,00,001,25,1.0
WP-157-25300-00002,157,25300,00,002,25,1.0
WP-157-54240-00001,157,54240,00,001,26,1.0
WP-157-54240-00002,157,54240,00,002,26,1.0
WP-157-81860-00001,157,81860,00,001,26,1.0
WP-157-81860-00002,157,81860,00,002,26,1.0
WP-161-64560-00008,161,64560,00,008,15,1.0
WP-161-64560-00009,161,64560,00,009,15,1.0
WP-161-58280-00001,161,58280,00,001,14,1.0
WP-161-58280-00002,161,58280,00,002,14,1.0
WP-161-58280-00003,161,58280,00,003,14,1.0
WP-085-25440-00006,085,25440,00,006,34,1.0
WP-085-25440-00020,085,25440,00,020,34,1.0
WP-085-64880-00012,085,64880,00,012,33,1.0
WP-085-64880-00013,085,64880,00,013,33,1.0
WP-085-64880-00014,085,64880,00,014,33,1.0
WP-085-85060-00017,085,85060,00,017,33,1.0
WP-085-85060-00018,085,85060,00,018,33,1.0
WP-087-04040-00001,087,04040,00,001,26,1.0
WP-087-04040-00002,087,04040,00,002,26,1.0
WP-087-23160-00001,087,23160,00,001,24,1.0
WP-087-23160-00002,087,23160,00,002,24,1.0
WP-087-25160-00001,087,25160,00,001,26,1.0
WP-087-25160-00002,087,25160,00,002,26,1.0
WP-087-25160-00003,087,25160,00,003,26,1.0
WP-087-52500-00001,087,52500,00,001,26,1.0
WP-087-52500-00002,087,52500,00,002,26,1.0
WP-087-52500-00003,087,52500,00,003,26,1.0
WP-087-53360-00001,087,53360,00,001,24,1.0
WP-087-53360-00002,087,53360,00,002,24,1.0
WP-061-12600-00001,061,12600,00,001,38,1.0
WP-061-12600-00002,061,12600,00,002,38,1.0
WP-061-12600-00005,061,12600,00,005,38,1.0
WP-061-12600-00009,061,12600,00,009,38,1.0
WP-061-23340-00001,061,23340,00,001,38,1.0
WP-061-23340-00002,061,23340,00,002,38,1.0
WP-061-30300-00001,061,30300,00,001,38,1.0
WP-061-30300-00002,061,30300,00,002,38,1.0
WP-061-30300-00004,061,30300,00,004,38,1.0
WP-061-61260-00001,061,61260,00,001,38,1.0
WP-061-61260-00002,061,61260,00,002,38,1.0
WP-061-65540-00001,061,65540,00,001,38,1.0
WP-061-65540-00004,061,65540,00,004,38,1.0
WP-061-76200-00001,061,76200,00,001,38,1.0
WP-061-76200-00002,061,76200,00,002,38,1.0
WP-163-13120-00041,163,13120,00,041,5,1.0
WP-163-36700-00006,163,36700,00,006,12,1.0
WP-163-36700-00005,163,36700,00,005,12,1.0
WP-163-24740-00006,163,24740,00,006,1,1.0
WP-163-24740-00007,163,24740,00,007,1,1.0
WP-163-24740-00005,163,24740,00,005,1,1.0
WP-099-16520-00003,099,16520,00,003,11,1.0
WP-099-16520-00013,099,16520,00,013,11,1.0
WP-099-16520-00020,099,16520,00,020,11,1.0
WP-099-16520-00018,099,16520,00,018,11,1.0
WP-099-16520-00005,099,16520,00,005,12,1.0
WP-065-46000-04036,065,46000,04,036,21,1.0
WP-065-46000-04033,065,46000,04,033,21,1.0
WP-065-46000-02016,065,46000,02,016,21,1.0
WP-163-28360-00002,163,28360,00,002,4,1.0
WP-163-28360-00005,163,28360,00,005,4,1.0
WP-065-53140-00018,065,53140,00,018,28,1.0
WP-163-21020-00013,163,21020,00,013,2,1.0
WP-065-53140-00005,065,53140,00,005,28,1.0
WP-065-53140-00001,065,53140,00,001,28,1.0
WP-099-16520-00009,099,16520,00,009,12,1.0
WP-163-52940-00003,163,52940,00,003,1,1.0
WP-099-16520-00044,099,16520,00,044,11,1.0
WP-065-53140-00011,065,53140,00,011,28,1.0
WP-065-53140-00013,065,53140,00,013,28,1.0
WP-163-40680-03001,163,40680,03,001,5,1.0
WP-163-40680-03002,163,40680,03,002,5,1.0
WP-065-53140-00014,065,53140,00,014,28,1.0
WP-163-40680-05001,163,40680,05,001,5,1.0
WP-163-40680-02002,163,40680,02,002,5,1.0
WP-163-40680-04002,163,40680,04,002,5,1.0
WP-163-68760-00001,163,68760,00,001,1,1.0
WP-163-68760-00002,163,68760,00,002,1,1.0
WP-099-16520-00040,099,16520,00,040,11,1.0
WP-163-69420-00002,163,69420,00,002,4,1.0
WP-099-16520-00030,099,16520,00,030,12,1.0
WP-099-16520-00033,099,16520,00,033,11,1.0
WP-065-24120-00012,065,24120,00,012,28,1.0
WP-081-12240-00002,081,12240,00,002,20,1.0
WP-163-24740-00002,163,24740,00,002,1,1.0
WP-163-24740-00003,163,24740,00,003,1,1.0
WP-099-16520-00038,099,16520,00,038,11,1.0
WP-099-16520-00039,099,16520,00,039,11,1.0
WP-099-16520-00031,099,16520,00,031,12,1.0
WP-099-16520-00045,099,16520,00,045,11,1.0
WP-045-33420-00002,045,33420,00,002,21,1.0
WP-065-46000-01001,065,46000,01,001,21,1.0
WP-065-46000-04042,065,46000,04,042,21,1.0
WP-065-46000-04040,065,46000,04,040,21,1.0
WP-065-46000-04041,065,46000,04,041,21,1.0
WP-065-46000-02021,065,46000,02,021,28,1.0
WP-163-35520-00001,163,35520,00,001,12,1.0
WP-163-21020-00003,163,21020,00,003,2,1.0
WP-163-21020-00007,163,21020,00,007,2,1.0
WP-065-53140-00004,065,53140,00,004,28,1.0
WP-163-52940-00001,163,52940,00,001,1,1.0
WP-065-53140-00003,065,53140,00,003,28,1.0
WP-065-53140-00012,065,53140,00,012,28,1.0
WP-065-53140-00010,065,53140,00,010,28,1.0
WP-065-53140-00006,065,53140,00,006,28,1.0
WP-065-53140-00007,065,53140,00,007,28,1.0
WP-099-16520-00034,099,16520,00,034,11,1.0
WP-065-24120-00009,065,24120,00,009,28,1.0
WP-163-69180-00002,163,69180,00,002,4,1.0
WP-163-69420-00009,163,69420,00,009,4,1.0
WP-163-69420-00005,163,69420,00,005,4,1.0
WP-163-69420-00010,163,69420,00,010,4,1.0
WP-099-16520-00014,099,16520,00,014,11,0.9618276817719876
WP-099-16520-00014,099,16520,00,014,12,0.038172318227992566
WP-065-24120-00010,065,24120,00,010,28,1.0
WP-077-62960-00001,077,62960,00,001,19,1.0
WP-081-12240-00006,081,12240,00,006,20,0.9456965692282663
WP-081-12240-00006,081,12240,00,006,29,0.05430343077174938
WP-163-13120-00033,163,13120,00,033,5,1.0
WP-163-36700-00004,163,36700,00,004,12,1.0
WP-163-24740-00001,163,24740,00,001,1,1.0
WP-099-16520-00036,099,16520,00,036,11,1.0
WP-099-16520-00024,099,16520,00,024,11,1.0
WP-045-33420-00001,045,33420,00,001,21,1.0
WP-065-46000-04034,065,46000,04,034,21,1.0
WP-065-46000-01006,065,46000,01,006,21,0.9831306730539545
WP-065-46000-01006,065,46000,01,006,28,0.016869326946076037
WP-065-46000-04039,065,46000,04,039,21,1.0
WP-163-28360-00003,163,28360,00,003,4,1.0
WP-163-28360-00001,163,28360,00,001,4,1.0
WP-065-53140-00019,065,53140,00,019,28,1.0
WP-163-35520-00003,163,35520,00,003,12,1.0
WP-163-21020-00002,163,21020,00,002,2,1.0
WP-163-21020-00008,163,21020,00,008,2,1.0
WP-163-21020-00005,163,21020,00,005,2,1.0
WP-099-16520-00019,099,16520,00,019,11,1.0
WP-065-53140-00002,065,53140,00,002,28,1.0
WP-099-16520-00012,099,16520,00,012,12,1.0
WP-099-16520-00010,099,16520,00,010,11,1.0
WP-065-53140-00009,065,53140,00,009,28,1.0
WP-065-53140-00015,065,53140,00,015,28,1.0
WP-163-40680-06001,163,40680,06,001,5,1.0
WP-163-40680-04001,163,40680,04,001,5,1.0
WP-099-16520-00023,099,16520,00,023,11,1.0
WP-099-16520-00008,099,16520,00,008,12,1.0
WP-099-16520-00029,099,16520,00,029,11,1.0
WP-099-16520-00025,099,16520,00,025,11,1.0
WP-099-16520-00011,099,16520,00,011,11,1.0
WP-099-16520-00043,099,16520,00,043,11,1.0
WP-099-16520-00046,099,16520,00,046,11,1.0
WP-099-16520-00007,099,16520,00,007,11,1.0
WP-099-16520-00032,099,16520,00,032,11,1.0
WP-099-16520-00004,099,16520,00,004,12,1.0
WP-099-16520-00006,099,16520,00,006,12,1.0
WP-099-16520-00042,099,16520,00,042,11,1.0
WP-099-16520-00037,099,16520,00,037,11,1.0
WP-099-16520-00001,099,16520,00,001,11,1.0
WP-099-16520-00016,099,16520,00,016,11,1.0
WP-099-16520-00027,099,16520,00,027,11,1.0
WP-099-16520-00022,099,16520,00,022,12,1.0
WP-099-16520-00028,099,16520,00,028,12,1.0
WP-099-16520-00041,099,16520,00,041,11,1.0
WP-099-16520-00017,099,16520,00,017,11,1.0
WP-099-16520-00015,099,16520,00,015,11,1.0
WP-099-16520-00035,099,16520,00,035,11,1.0
WP-081-64660-00001,081,64660,00,001,30,1.0
